id,Title,paragraphs,Date,link
507,"G.R. No. 209264, July 05, 2016 - DAMASO T. AMBRAY AND CEFERINO T. AMBRAY, JR., Petitioners, v. SYLVIA A. TSOUROUS, CARMENCITA AMBRAY-LAUREL, HEDY AMBRAY-AZORES, VIVIEN AMBRAY-YATCO, NANCY AMBRAY-ESCUDERO, MARISTELA AMBRAY-ILAGAN, ELIZABETH AMBRAY-SORIANO, MA. LUISA FE AMBRAY-ARCILLA, AND CRISTINA AMBRAY-LABIT, Respondents.",,July 05 2016,
508,"G.R. No. 208353, July 04, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. STEVE SIATON Y BATE, Accused-Appellant.",,July 04 2016,
509,"G.R. No. 212337, July 04, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. BELTRAN FUENTES, JR. Accused-Appellant.",,July 04 2016,
510,"G.R. No. 220978, July 05, 2016 - CENTURY PROPERTIES, INC., Petitioner, v. EDWIN J. BABIANO AND EMMA B. CONCEPCION, Respondents.",,July 05 2016,
511,"G.R. No. 203179, July 04, 2016 - TECHNO DEVELOPMENT & CHEMICAL CORPORATION, Petitioner, v. VIKING METAL INDUSTRIES, INCORPORATED, Respondent.",,July 04 2016,
512,"G.R. No. 205728, July 05, 2016 - THE DIOCESE OF BACOLOD, REPRESENTED BY THE MOST REV. BISHOP VICENTE M. NAVARRA AND THE BISHOP HIMSELF IN HIS PERSONAL CAPACITY, Petitioners, v. COMMISSION ON ELECTIONS AND THE ELECTION OFFICER OF BACOLOD CITY, ATTY. MAVIL V. MAJARUCON., Respondents.",,July 05 2016,
513,"G.R. No. 204693, July 13, 2016 - GUAGUA NATIONAL COLLEGES, Petitioner, v. GUAGUA NATIONAL COLLEGES FACULTY LABOR UNION AND GUAGUA NATIONAL COLLEGES NON-TEACHING AND MAINTENANCE LABOR UNION, Respondents.",,July 13 2016,
514,"G.R. No. 213279, July 11, 2016 - C.F. SHARP CREW MANAGEMENT, INC., BLUE OCEAN SHIP MANAGEMENT, LTD., AND/OR WILLIAM S. MALALUAN, Petitioners, v. WILLIAM C. ALIVIO, Respondent.",,July 11 2016,
515,"A.M. No. MTJ-16-1869, July 27, 2016 - MARIE CHRISTINE D. BANCIL, Complainant, v. HONORABLE RONALDO B. REYES, PRESIDING JUDGE OF METROPOLITAN TRIAL COURT OF SAN JUAN CITY, BRANCH 58, Respondent.",,July 27 2016,
516,"G.R. No. 220449, July 04, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. RUSGIE GARRUCHO Y SERRANO, Appellant.",,July 04 2016,
517,"A.C. No. 10631, July 27, 2016 - ERNESTO B. BALBURIAS, Complainant, v. ATTY. AMOR MIA J. FRANCISCO, Respondent.",,July 27 2016,
518,"G.R. No. 208264, July 27, 2016 - OFFICE OF THE OMBUDSMAN, Petitioner, v. RICO C. MANALASTAS, Respondent.",,July 27 2016,
519,"G.R. No. 206649, July 20, 2016 - FOREST HELLS GOLF AND COUNTRY CLUB, INC., REPRESENTED BY RAINIER L. MADRID, IN A DERIVATIVE CAPACITY AS SHAREHOLDER AND CLUB MEMBER, Petitioner, v. FIL-ESTATE PROPERTIES, INC., AND FIL-ESTATE GOLF DEVELOPMENT, INC., Respondents.",,July 20 2016,
520,"G.R. No. 203657, July 11, 2016 - AILEEN ANGELA S. ALFORNON, Petitioner, v. RODULFO DELOS SANTOS AND EDSEL A. GALEOS, Respondents.",,July 11 2016,
521,"G.R. No. 206690, July 11, 2016 - BARRIO FIESTA RESTAURANT, LIBERTY ILAGAN, SUNSHINE ONGPAUCO-IKEDA AND MARICO CRISTOBAL, Petitioners, v. HELEN C. BERONIA, Respondent.",,July 11 2016,
522,"G.R. No. 189878, July 11, 2016 - WILSON FENIX, REZ CORTEZ AND ANGELITO SANTIAGO, Petitioners, v. THE HONORABLE COURT OF APPEALS AND THE PEOPLE OF THE PHILIPPINES, Respondents.",,July 11 2016,
523,"G.R. No. 181375, July 13, 2016 - PHIL-NIPPON KYOEI, CORP., Petitioner, v. ROSALIA T. GUDELOSAO, ON HER BEHALF AND IN BEHALF OF MINOR CHILDREN CHRISTY MAE T. GUDELOSAO AND ROSE ELDEN T. GUDELOSAO, CARMEN TANCONTIAN, ON HER BEHALF AND IN BEHALF OF THE CHILDREN CAMELA B. TANCONTIAN, BEVERLY B. TANCONTIAN, AND ACE B. TANCONTIAN, Respondents.",,July 13 2016,
524,"G.R. No. 208086, July 27, 2016 - FLORENCIO MORALES, JR., Petitioner, v. OMBUDSMAN CONCHITA CARPIO-MORALES, ATTY. AGNES VST DEVANADERA, ATTY. MIGUEL NOEL T. OCAMPO, ATTY. JOYCE MARTINEZ-BARUT, ATTY. ALLAN S. HILBERO, AND ATTY. EDIZER J. RESURRECION, Respondents.",,July 27 2016,
525,"G.R. No. 215192, July 27, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. BERNABE M. BARTOLINI, Appellant.",,July 27 2016,
526,"G.R. No. 204873, July 27, 2016 - ESTHER PASCUAL, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,July 27 2016,
527,"G.R. No. 204899, July 27, 2016 - HEIRS OF BABAI GUIAMBANGAN, NAMELY, KALIPA B. GUIAMBANGAN, SAYA GUIAMBANGAN DARUS, NENENG P. GUIAMBANGAN, AND EDGAR P. GUIAMBANGAN, Petitioners, v. MUNICIPALITY OF KALAMANSIG, SULTAN KUDARAT, REPRESENTED BY ITS MAYOR ROLANDO P. GARCIA, MEMBERS OF ITS SANGGUNIANG BAYAN, AND ITS MUNICIPAL TREASURER, Respondents.",,July 27 2016,
528,"G.R. No. 205010, July 18, 2016 - PETRON GASUL LPG DEALERS ASSOCIATION AND TOTALGAZ LPG DEALERS ASSOCIATION, Petitioners, v. ELENA LAO, IMELDA LAO, POMPIDOU GOLANGCO, JEREMY WILSON GOLANGCO, CARMEN CASTILLO, AND/OR OCCUPANTS OF BAGUIO GAS CORPORATION, Respondents.",,July 18 2016,
529,"G.R. No. 180060, July 13, 2016 - SPOUSES AUGUSTO AND NORA NAVARRO, Petitioners, v. RURAL BANK OF TARLAC, INC., Respondent.",,July 13 2016,
530,"G.R. No. 194121, July 11, 2016 - TORRES-MADRID BROKERAGE, INC., Petitioner, v. FEB MITSUI MARINE INSURANCE CO., INC. AND BENJAMIN P. MANALASTAS, DOING BUSINESS UNDER THE NAME OF BMT TRUCKING SERVICES, Respondents.",,July 11 2016,
531,"G.R. No. 200352, July 20, 2016 - MARY JUNE CELIZ, Petitioner, v. CORD CHEMICALS, INC., LEONOR G. SANZ, AND MARIAN ONTANGCO, Respondents.",,July 20 2016,
532,"G.R. No. 210715, July 18, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. RUSTICO YGOT Y REPUELA, Accused-Appellants.",,July 18 2016,
533,"G.R. No. 221636, July 11, 2016 - LAND BANK PHILIPPINES, OF THE Petitioner, v. THE COURT OF APPEALS AND HEIRS OF MANUEL BOLAÑOS, Respondents.",,July 11 2016,
534,"G.R. No. 189312, July 28, 2016 - FE B. SAGUINSIN, Petitioner, v. AGAPITO LIBAN, CESARIO LIBAN, EDDIE TANGUILAN, PACENCIA MACANANG, ISIDRO NATIVIDAD, TIMMY SIBBALUCA AND ISIDRO SIBBALUCA, Respondents.",,July 28 2016,
535,"G.R. No. 201436, July 11, 2016 - SPOUSES MAMERTO AND ADELIA* TIMADO, Petitioners, v. RURAL BANK OF SAN JOSE, INC., TEDDY MONASTERIO, IN HIS CAPACITY AS ITS PRESIDENT/MANAGER, AND ATTY. AVELINO SALES, Respondents.",,July 11 2016,
536,"G.R. No. 198925, July 13, 2016 - SPOUSES ARCHIBAL LATOJA AND CHARITO LATOJA, Petitioners, v. HONORABLE ELVIE LIM, PRESIDING JUDGE, BRANCH 1, REGIONAL TRIAL COURT, BORONGAN, EASTERN SAMAR, ATTY. JESUS APELADO, REGISTER OF DEEDS, BORONGAN, EASTERN SAMAR, ALVARO CAPITO, AS SHERIFF, BRANCH 2, REGIONAL TRIAL COURT, BORONGAN, EASTERN SAMAR, AND TERESITA CABE, REPRESENTED BY ADELINA ZAMORA, Respondents.",,July 13 2016,
537,"G.R. No. 195641, July 11, 2016 - TARCISIO S. CALILUNG, Petitioner, v. PARAMOUNT INSURANCE CORPORATION, RP TECHNICAL SERVICES, INC., RENATO L. PUNZALAN AND JOSE MANALO, JR., Respondents.",,July 11 2016,
538,"G.R. No. 212346, July 07, 2016 - RICHARD V. FUNK, Petitioner, v. SANTOS VENTURA HOCORMA FOUNDATION, INC., FEDERICO O. ESCALER, JOSE M. ZARAGOZA, DOMINGO L. MAPA, ERNESTO C. PEREZ AND ARISTON ESTRADA, SR., Respondents.",,July 07 2016,
539,"G.R. No. 195147, July 11, 2016 - COMMISSIONER OF INTERNAL REVENUE, Petitioner, v. PHILIPPINE NATIONAL BANK, Respondent.",,July 11 2016,
540,"G. R. No. 188283, July 20, 2016 - CATHAY PACIFIC AIRWAYS, LTD., Petitioner, v. SPOUSES ARNULFO AND EVELYN FUENTEBELLA, Respondents.",,July 20 2016,
541,"G.R. No. 219627, July 04, 2016 - NATIONAL POWER CORPORATION, Petitioner, v. SOUTHERN PHILIPPINES POWER CORPORATION, Respondent.",,July 04 2016,
542,"G.R. No. 187400, July 13, 2016 - FELICISIMO FERNANDEZ, SPOUSES DANILO AND GENEROSA VITUG- LIGON, Petitioners, v. SPOUSES ISAAC AND CONCEPCION RONULO Respondents.",,July 13 2016,
543,"A.C. No. 11078, July 19, 2016 - VERLITA V. MERCULLO AND RAYMOND VEDANO, Complainants, v. ATTY. MARIE FRANCES E. RAMON, Respondent.",,July 19 2016,
544,"G.R. No. 211028, July 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JONATHAN ARCILLO, Accused-Appellant.",,July 13 2016,
545,"G.R. No. 191442, July 27, 2016 - THE MUNICIPALITY OF ALFONSO LISTA, IFUGAO, REPRESENTED BY CHARLES L. CATTILING, IN HIS CAPACITY AS MUNICIPAL MAYOR AND ESTRELLA S. ALIGUYON, IN HER CAPACITY AS MUNICIPAL TREASURER, Petitioner, v. THE COURT OF APPEALS, SPECIAL FORMER SIXTH DIVISION AND SN ABOITIZ POWER-MAGAT, INC.., Respondents.",,July 27 2016,
546,"G.R. No. 206927, July 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. DARIUS RENIEDO Y CAUILAN, Accused-Appellants.",,July 13 2016,
547,"G.R. No. 204267, July 25, 2016 - LUZ S. ALMEDA, Petitioner, v. OFFICE OF THE OMBUDSMAN (MINDANAO) AND THE PEOPLE OF THE PHILIPPINES, Respondents.",,July 25 2016,
548,"G.R. Nos. 205963-64, July 07, 2016 - AMANDO A. INOCENTES, Petitioner, v. PEOPLE OF THE PHILIPPINES, HON. ROLAND B. JURADO, IN HIS CAPACITY AS CHAIRPERSON, SANDIGANBAYAN, FIFTH DIVISION, HON. CONCHITA CARPIO MORALES, IN HER CAPACITY AS OMBUDSMAN, AS COMPLAINANT; AND HON. FRANCIS H. JARDELEZA, OFFICE OF THE SOLICITOR GENERAL (OSG), IN ITS CAPACITY AS COUNSEL FOR THE PEOPLE, Respondents.",,July 07 2016,
549,"G.R. No. 205839, July 07, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. NARCISO L. KHO, Respondent.; G.R. No. 205840 - MA. LORENA FLORES AND ALEXANDER CRUZ, Petitioners, v. NARCISO L. KHO, Respondent.",,July 07 2016,
550,"G.R. No. 206888, July 04, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. MARITESS CAYAS Y CALITIS @ ""TETET"", Appellant.",,July 04 2016,
551,"G.R. No. 204222, July 04, 2016 - NEPTUNE METAL SCRAP RECYCLING, INC., Petitioner, v. MANILA ELECTRIC COMPANY AND THE PEOPLE OF THE PHILIPPINES, Respondents.",,July 04 2016,
552,"G.R. No. 191492, July 04, 2016 - PATRICIA SIBAYAN REPRESENTED BY TEODICIO SIBAYAN, Petitioner, v. EMILIO COSTALES, SUSANA ISIDRO, RODOLFO ISIDRO, ANNO ISIDRO AND ROBERTO CERANE., Respondents.",,July 04 2016,
553,"A.M. No. RTJ-14-2369 [Formerly OCA I.P.I. No. 12-3907-RTJ], July 26, 2016 - DEPARTMENT OF JUSTICE, REPRESENTED BY SECRETARY LEILA M. DE LIMA, Petitioner, v. JUDGE ROLANDO G. MISLANG, PRESIDING JUDGE, BRANCH 167, REGIONAL TRIAL COURT, PASIG CITY, RESPONDENT.; A.M. No. RTJ-14-2372 [FORMERLY OCA I.P.I. No. 11-3736-RTJ] - HOME DEVELOPMENT MUTUAL FUND (HDMF), REPRESENTED BY ATTY. JOSE ROBERTO F. PO, Petitioner, v. JUDGE ROLANDO G. MISLANG, PRESIDING JUDGE, BRANCH 167, REGIONAL TRIAL COURT, PASIG CITY, Respondent.",,July 26 2016,
554,"G.R. No. 210192, July 04, 2016 - ROSALINDA S. KHITRI AND FERNANDO S. KHITRI, Petitioners, v. PEOPLE OF THE PHILIPPINES, Respondent.",,July 04 2016,
555,"A.M. OCA IPI No. 12-204-CA-J, July 26, 2016 - RE: VERIFIED COMPLAINT FOR DISBARMENT OF AMA LAND, INC. (REPRESENTED BY JOSEPH B. USITA) AGAINST COURT OF APPEALS ASSOCIATE JUSTICES HON. DANTON Q. BUESER, HON. SESINANDO E. VILLON AND HON. RICARDO G. ROSARIO.",,July 26 2016,
556,"G.R. No. 200537, July 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. RODRIGO QUITOLAY BALMONTE, Accused-Appellants.",,July 13 2016,
557,"G.R. No. 183934, July 20, 2016 - ERNESTO GALANG AND MA. OLGA JASMIN CHAN, Petitioners, v. BOIE TAKEDA CHEMICALS, INC. AND/OR KAZUHIKO NOMURA, Respondents.",,July 20 2016,
558,"G.R. No. 183645, July 20, 2016 - HEIRS OF GAMALIEL ALBANO, REPRESENTED BY ALEXANDER ALBANO AND ALL OTHER PERSON LIVING WITH THEM IN THE SUBJECT PREMISES, Petitioners, v. SPS. MENA C. RAVANES AND ROBERTO RA VANES, Respondents.",,July 20 2016,
559,"G.R. No. 212426, July 26, 2016 - RENE A.V. SAGUISAG, WIGBERTO E. TAÑADA, FRANCISCO ""DODONG"" NEMENZO, JR., SR. MARY JOHN MANANZAN, PACIFICO A. AGABIN, ESTEBAN ""STEVE"" SALONGA, H. HARRY L. ROQUE, JR., EVALYN G. URSUA, EDRE U. OLALIA, DR. CAROL PAGADUAN-ARAULLO, DR. ROLAND SIMBULAN, AND TEDDY CASIÑO, Petitioners, v. EXECUTIVE SECRETARY PAQUITO N. OCHOA, JR., DEPARTMENT OF NATIONAL DEFENSE SECRETARY VOLTAIRE GAZMIN, DEPARTMENT OF FOREIGN AFFAIRS SECRETARY ALBERT DEL ROSARIO, JR., DEPARTMENT OF BUDGET AND MANAGEMENT SECRETARY FLORENCIO ABAD, AND ARMED FORCES OF THE PHILIPPINES CHIEF OF STAFF GENERAL EMMANUEL T. BAUTISTA, Respondents.; G.R. No. 212444 - BAGONG ALYANSANG MAKABAYAN (BAYAN), REPRESENTED BY ITS SECRETARY GENERAL RENATO M. REYES, JR., BAYAN MUNA PARTY-LIST REPRESENTATIVES NERI J. COLMENARES, AND CARLOS ZARATE, GABRIELA WOMEN'S PARTY-LIST REPRESENTATIVES LUZ ILAGAN AND EMERENCIANA DE JESUS, ACT TEACHERS PARTY-LIST REPRESENTATIVE ANTONIO L. TINIO, ANAKPAWIS PARTY-LIST REPRESENTATIVE FERNANDO HICAP, KABATAAN PARTY-LIST REPRESENTATIVE TERRY RIDON, MAKABAYANG KOALISYON NG MAMAMAYAN (MAKABAYAN), REPRESENTED BY SATURNINO OCAMPO, AND LIZA MAZA, BIENVENIDO LUMBERA, JOEL C. LAMANGAN, RAFAEL MARIANO, SALVADOR FRANCE, ROGELIO M. SOLUTA, AND CLEMENTE G. BAUTISTA, Petitioners, v. DEPARTMENT OF NATIONAL DEFENSE (DND) SECRETARY VOLTAIRE GAZMIN, DEPARTMENT OF FOREIGN AFFAIRS SECRETARY ALBERT DEL ROSARIO, EXECUTIVE SECRETARY PAQUITO N. OCHOA, JR., ARMED FORCES OF THE PHILIPPINES CHIEF OF STAFF GENERAL EMMANUEL T. BAUTISTA, DEFENSE UNDERSECRETARY PIO LORENZO BATINO, AMBASSADOR LOURDES YPARRAGUIRRE, AMBASSADOR J. EDUARDO MALAYA, DEPARTMENT OF JUSTICE UNDERSECRETARY FRANCISCO BARAAN III, AND DND ASSISTANT SECRETARY FOR STRATEGIC ASSESSMENTS RAYMUND JOSE QUILOP AS CHAIRPERSON AND MEMBERS, RESPECTIVELY, OF THE NEGOTIATING PANEL FOR THE PHILIPPINES ON EDCA, Respondents.; KILUSANG MAYO UNO, REPRESENTED BY ITS CHAIRPERSON, ELMER LABOG, CONFEDERATION FOR UNITY, RECOGNITION AND ADVANCEMENT OF GOVERNMENT EMPLOYEES (COURAGE), REPRESENTED BY ITS NATIONAL PRESIDENT FERDINAND GAITE, NATIONAL FEDERATION OF LABOR UNIONS-KILUSANG MAYO UNO, REPRESENTED BY ITS NATIONAL PRESIDENT JOSELITO USTAREZ, NENITA GONZAGA, VIOLETA ESPIRITU, VIRGINIA FLORES, AND ARMANDO TEODORO, JR., Petitioners-In-Intervention,; RENE A.Q. SAGUISAG, JR., Petitioner-In-Intervention.",,July 26 2016,
560,"G.R. No. 208527, July 20, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. ARDO BACERO Y CASABON, Accused-Appellants.",,July 20 2016,
561,"G.R. No. 190408, July 20, 2016 - BENJIE B. GEORG REPRESENTED BY BENJAMIN C. BELARMINO, JR., Petitioner, v. HOLY TRINITY COLLEGE, INC., Respondent.",,July 20 2016,
562,"G.R. No. 215764, July 13, 2016 - RICHARD K. TOM, Petitioner, v. SAMUEL N. RODRIGUEZ, Respondent.",,July 13 2016,
563,"A.C. No. 10944, July 12, 2016 - NORMA M. GUTIERREZ, Complainant, v. ATTY. ELEANOR A. MARAVILLA-ONA. Respondent.",,July 12 2016,
564,"G.R. No. 204605, July 19, 2016 - INTELLECTUAL PROPERTY ASSOCIATION OF THE PHILIPPINES, Petitioner, v. HON. PAQUITO OCHOA, IN HIS CAPACITY AS EXECUTIVE SECRETARY, HON. ALBERT DEL ROSARIO, IN HIS CAPACITY AS SECRETARY OF THE DEPARTMENT OF FOREIGN AFFAIRS, AND HON. RICARDO BLANCAFLOR, IN HIS CAPACITY AS THE DIRECTOR GENERAL OF THE INTELLECTUAL PROPERTY OFFICE OF THE PHILIPPINES, Respondents.",,July 19 2016,
565,"A.C. No. 11316, July 12, 2016 - PATRICK A. CARONAN, Complainant, v. RICHARD A. CARONAN A.K.A. ""ATTY. PATRICK A. CARONAN,"" Respondent.",,July 12 2016,
566,"G.R. No. 206054, July 25, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. MINNIE TUMULAK Y CUENCA, Appellant.",,July 25 2016,
567,"G.R. No. 206906, July 25, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. FLORDILINA RAMOS, Appellant.",,July 25 2016,
568,"G.R. No. 217999, July 26, 2016 - TERESITA P. DE GUZMAN, IN HER CAPACITY AS FORMER GENERAL MANAGER; BERNADETTE B. VELASQUEZ, IN HER CAPACITY AS FINANCE MANAGER; ATTY. RODOLFO T. TABANGIN, ATTY. ANTONIO A. ESPIRITU, ATTY. MOISES P. CATING, IN THEIR CAPACITIES AS FORMER MEMBERS OF THE BAGNIO WATER DISTRICT (BWD) BOARD OF DIRECTORS; AND SONIA A. DAOAS AND ENGR. FELINO D. LAGMAN, IN THEIR CAPACITIES AS INCUMBENT MEMBERS OF THE BOARD OF DIRECTORS, Petitioners, v. COMMISSION ON AUDIT, CENTRAL OFFICE, REPRESENTED BY ITS CHAIRPERSON MICHAEL G. AGUINALDO, COMMISSIONER JUANITO G. ESPINO, JR., COMMISSIONER HEIDI MENDOZA, AND NILDA B. PLARAS, DIRECTOR IV, COMMISSION SECRETARY, Respondents.",,July 26 2016,
569,"G.R. No. 213598, July 27, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. MERCELITA1 ARENAS Y BONZO @ MERLY, Accused-Appellants.",,July 27 2016,
570,"G.R. No. 208009, July 11, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. EDILBERTO PUSING Y TAMOR, Accused-Appellant.",,July 11 2016,
571,"A.M. No. P-16-3471 (Formerly A.M. No. 15-06-197-RTC), July 26, 2016 - OFFICE OF THE COURT ADMINISTRATOR, Complainant, v. JOHN REVEL B. PEDRIÑA, CLERK III, BRANCH 200, REGIONAL TRIAL COURT, LAS PIÑAS CITY, Respondent.",,July 26 2016,
572,"G.R. No. 199151-56, July 25, 2016 - PEOPLE OF THE PHILIPPINES, Petitioner, v. THE SANDIGANBAYAN, FIFTH DIVISION, LT. GEN. LEOPOLDO S. ACOT, B/GEN. ILDEFONSO N. DULINAYAN, LT. COL. SANTIAGO B. RAMIREZ, LT. COL. CESAR M. CARINO, MAJ. PROCESO T. SABADO, MAJ. PACQUITO L. CUENCA, 1LT. MARCELINO M. MORALES, M/SGT. ATULFO D. TAMPOLINO, REMEDIOS ""REMY"" DIAZ, JOSE GADIN, JR., GLENN ORQUIOLA, HERMINIGILDA LLAVE, GLORIA BAYONA AND RAMON BAYONA JR., Respondents.",,July 25 2016,
573,"G.R. No. 190158, July 20, 2016 - HEIRS OF LIBERATO CASTILLEJOS AND RURAL BANK OF AGOO, LA UNION, Petitioners, v. LA TONDEÑA INCORPORADA, Respondent.",,July 20 2016,
574,"G.R. No. 208837, July 20, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. DONNA RIVERA Y DUMO, Accused-Appellant.",,July 20 2016,
575,"G.R. No. 210801, July 18, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. ALVIN CENIDO Y PICONES AND REMEDIOS CONTRERAS Y CRUZ, Accused-Appellants.",,July 18 2016,
576,"G.R. No. 213529, July 13, 2016 - JANET LIM NAPOLES, Petitioner, v. HON. SECRETARY LEILA DE LIMA, PROSECUTOR GENERAL CLARO ARELLANO, AND SENIOR DEPUTY STATE PROSECUTOR THEODORE M. VILLANUEVA, IN THEIR CAPACITIES AS OFFICERS OF THE DEPARTMENT OF JUSTICE, HON. ELMO M. ALAMEDA, IN HIS CAPACITY AS PRESIDING JUDGE OF THE REGIONAL TRIAL COURT OF MAKATI, BRANCH 150, NATIONAL BUREAU OF INVESTIGATION (NBI), ARTURO F. LUY, GERTRUDES K. LUY, ANNABELLE LUY-REARIO, AND BENHUR K. LUY, Respondents.",,July 13 2016,
577,"G.R. No. 215340, July 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. GLORIA CAIZ Y TALVO, Accused-Appellants.",,July 13 2016,
578,"G.R. No. 202514, July 25, 2016 - ANNA MARIE L. GUMABON, Petitioner, v. PHILIPPINE NATIONAL BANK, Respondent.",,July 25 2016,
579,"G.R. No. 192477, July 27, 2016 - MOMARCO IMPORT COMPANY, INC., Petitioner, v. FELICIDAD VILLAMENA, Respondent.",,July 27 2016,
580,"G.R. No. 210606, July 27, 2016 - GRACE PARK* INTERNATIONAL CORPORATION AND WOODLINK REALTY CORPORATION, Petitioners, v. EASTWEST BANKING CORPORATION, SECURITY BANKING CORPORATION, ALLIED BANKING CORPORATION, REPRESENTED BY THE TRUSTEE AND ATTORNEY-IN-FACT OF EASTWEST BANKING CORPORATION TRUST DIVISION, EMMANUEL L. ORTEGA, IN HIS CAPACITY AS THE EX-OFFICIO SHERIFF OF THE REGIONAL TRIAL COURT, MALOLOS CITY, BULACAN, EDRIC C. ESTRADA, IN HIS CAPACITY AS SHERIFF IV OF THE REGIONAL TRIAL COURT, MALOLOS CITY, BULACAN, Respondent.",,July 27 2016,
581,"G.R. No. 172682, July 27, 2016 - SULPICIO LINES, INC., Petitioner, v. NAPOLEON SESANTE, NOW SUBSTITUTED BY MARIBEL ATILANO, KRISTEN MARIE, CHRISTIAN IONE, KENNETH KERRN AND KARISNA KATE, ALL SURNAMED SESANTE, Respondent.",,July 27 2016,
582,"G.R. No. 199180, July 27, 2016 - THELMA RODRIGUEZ, JOINED BY HER HUSBAND, Petitioners, v. SPOUSES JAIME SIOSON AND ARMI SIOSON, ET AL., Respondents.",,July 27 2016,
583,"G.R. No. 181335, July 27, 2016 - MARIO SALUTA, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,July 27 2016,
584,"A.C. No. 5951, July 12, 2016 - JUTTA KRURSEL, Complainant, v. ATTY. LORENZA A. ABION, Respondent.",,July 12 2016,
585,"G.R. No. 218665, July 20, 2016 - JULIUS BAUTTSTA, ARSENIO LARANANG, REYNALDO BALDEMOR, MANAYAN, NORMA FLORES, CONSUELO ESTIGOY, CARMELITA VALMONTE, SIMEON MARTIN, MAGDALENA GADIAN, JOSE GINNO DELA MERCED, JOVEN SILAN, JR., JULIO DIAZ, GIDEON ACOSTA, AND WENCESLA BAUTISTA, Petitioners, v. LT. COL. BENITO DONIEGO, JR., LT. COL. ALFREDO PATARATA, AND MAJOR GENERAL GREGORIO PIO CATAPANG, Respondent.",,July 20 2016,
586,"A.C. No. 9492, July 11, 2016 - PLUTARCO E. VAZQUEZ, Complainants, v. ATTY. DAVID LIM QUECO KHO, Respondent.",,July 11 2016,
587,"A.C. No. 6387 [Formerly CBD Case No. 11-3001], July 19, 2016 - GABINO V. TOLENTINO AND FLORDELIZA C. TOLENTINO, Complainants, v. ATTY. HENRY B. SO AND ATTY. FERDINAND L. ANCHETA, Respondents.",,July 19 2016,
588,"G.R. No. 215723, July 27, 2016 - DOREEN GRACE PARILLA MEDINA, A.K.A. ""DOREEN GRACE MEDINA KOIKE,"" Petitioner, v. MICHIYUKI KOIKE, THE LOCAL CIVIL REGISTRAR OF QUEZON CITY, METRO MANILA, AND THE ADMINISTRATOR AND CIVIL REGISTRAR GENERAL OF THE NATIONAL STATISTICS OFFICE, Respondent.",,July 27 2016,
589,"G.R. No. 204494, July 27, 2016 - JO-ANN DIAZ-SALGADO AND HUSBAND DR. GERARD C. SALGADO, Petitioners, v. LUIS G. ANSON, Respondent.",,July 27 2016,
590,"G.R. No. 213601, July 27, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. FRANKIE GERERO, ROLITO GERERO Y ARMIROL, CHRISTOPHER GERERO, ALFIE ESPINOSA Y MENDEZ AND RENATO BARTOLOME Y JAIME, ACCUSED, ROLITO GERERO Y ARMIROL, ALFIE ESPINOSA Y MENDEZ AND RENATO BARTOLOME Y JAIME, Accused-Appellants.",,July 27 2016,
591,"G.R. No. 217381, July 20, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. VICENTE R. SALVADOR, Accused-Appellant.",,July 20 2016,
592,"A.C. No. 7072, July 27, 2016 - VIRGILIO D. MAGAWAY AND CESARIO M. MAGAWAY, Complainants, v. ATTY. MARIANO A. AVECILLA, Respondent.",,July 27 2016,
593,"G.R. No. 212615, July 19, 2016 - LEODEGARIO A. LABAO, JR., Petitioner, v. COMMISSION ON ELECTIONS AND LUDOVICO L, MARTELINO, JR., Respondents.; G.R. NO. 212989 - SHARON GRACE MARTINEZ-MARTELINO, Petitioner, v. COMMISSION ON ELECTIONS AND VICE MAYOR JOSE O. ALBA, JR., Respondent.",,July 19 2016,
